election_id,election_year,election_date,chamber,district_id,district_key,target_plan_id,target_plan_reference_vintage,regular_contest,district_total_area_sq_km,district_area_source_id,district_area_crs,district_area_water_treatment,total_population_estimate,total_population_moe,population_source_product_id,population_source_year,population_source_period_start,population_source_period_end,population_source_release_date,population_source_timing,population_moe_status,education_bachelors_plus_estimate,education_bachelors_plus_moe,education_bachelors_plus_share,education_below_high_school_estimate,education_below_high_school_moe,education_below_high_school_share,education_high_school_estimate,education_high_school_moe,education_high_school_share,education_population_25_plus_estimate,education_population_25_plus_moe,education_some_college_associate_estimate,education_some_college_associate_moe,education_some_college_associate_share,employment_armed_forces_estimate,employment_armed_forces_moe,employment_armed_forces_share,employment_employed_estimate,employment_employed_moe,employment_employed_share,employment_not_in_labor_force_estimate,employment_not_in_labor_force_moe,employment_not_in_labor_force_share,employment_population_16_plus_estimate,employment_population_16_plus_moe,employment_unemployed_estimate,employment_unemployed_moe,employment_unemployed_share,poverty_poverty_status_determined_estimate,poverty_poverty_status_determined_moe,poverty_ratio_0_50_0_99_estimate,poverty_ratio_0_50_0_99_moe,poverty_ratio_0_50_0_99_share,poverty_ratio_1_00_1_24_estimate,poverty_ratio_1_00_1_24_moe,poverty_ratio_1_00_1_24_share,poverty_ratio_1_25_1_49_estimate,poverty_ratio_1_25_1_49_moe,poverty_ratio_1_25_1_49_share,poverty_ratio_1_50_1_84_estimate,poverty_ratio_1_50_1_84_moe,poverty_ratio_1_50_1_84_share,poverty_ratio_1_85_1_99_estimate,poverty_ratio_1_85_1_99_moe,poverty_ratio_1_85_1_99_share,poverty_ratio_2_00_plus_estimate,poverty_ratio_2_00_plus_moe,poverty_ratio_2_00_plus_share,poverty_under_0_50_estimate,poverty_under_0_50_moe,poverty_under_0_50_share,employment_to_population_rate,civilian_unemployment_rate,labor_force_participation_rate,poverty_below_poverty_line_estimate,poverty_below_poverty_line_approx_moe,poverty_below_poverty_line_share,poverty_below_200_percent_estimate,poverty_below_200_percent_approx_moe,poverty_below_200_percent_share,socioeconomic_source_product_id,socioeconomic_source_year,socioeconomic_source_period_start,socioeconomic_source_period_end,socioeconomic_source_release_date,socioeconomic_source_timing,socioeconomic_moe_status,statewide_population_estimate,population_statewide_share,chamber_mean_district_population,population_deviation_from_chamber_mean_pct,population_per_total_sq_km,log_population_per_total_sq_km
pa_general_1992,1992,1992-11-03,senate,11,pa_senate_011,pa_senate_1991_final,1991,True,1103.766068,legislative_plan_geometry,EPSG:5070,includes_water,238324.3067,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,21673.07477,,0.1370845833,50734.76462,,0.3209029701,61685.76498,,0.3901692526,158100.0157,,24006.41137,,0.151843194,168.8528721,,0.0008915777968,116357.2405,,0.6143900951,66659.53494,,0.3519760166,189386.5826,,6200.954293,,0.0327423105,230776.0834,,12077.87513,,0.0523359048,8111.566127,,0.03514907615,8152.447647,,0.03532622414,13612.35754,,0.05898513112,5778.186917,,0.02503806648,172541.943,,0.7476595517,10501.70697,,0.04550604558,0.6143900951,0.05059599893,0.6480239834,22579.5821,,0.09784195038,58234.14033,,0.2523404483,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02005819454,237632.86,0.2909726951,215.9192185,5.374904349
pa_general_1992,1992,1992-11-03,senate,12,pa_senate_012,pa_senate_1991_final,1991,False,343.7352358,legislative_plan_geometry,EPSG:5070,includes_water,237762.2308,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,50440.129,,0.3125332389,21924.0218,,0.1358439338,50054.64093,,0.3101447075,161391.2465,,38972.45476,,0.2414781198,1312.831548,,0.006988941055,127283.1467,,0.6775998115,54977.08415,,0.2926739542,187844.1295,,4271.067059,,0.02273729326,233905.6971,,3848.718869,,0.01645414761,3089.839648,,0.01320976652,3247.735915,,0.01388480894,7142.804186,,0.03053711078,3746.84698,,0.01601862215,209727.0558,,0.8966308146,3102.695775,,0.01326472939,0.6775998115,0.0324662125,0.7073260458,6951.414644,,0.029718877,24178.64137,,0.1033691854,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02001088829,237632.86,0.05444144752,691.7016529,6.539154725
pa_general_1992,1992,1992-11-03,senate,13,pa_senate_013,pa_senate_1991_final,1991,True,1499.588112,legislative_plan_geometry,EPSG:5070,includes_water,235174.2047,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,26794.89306,,0.1767515307,41987.41346,,0.2769684351,58522.96066,,0.3860445665,151596.3848,,24291.11764,,0.1602354678,120.1750387,,0.0006557539709,116475.7943,,0.6355684625,62134.00597,,0.339043961,183262.3881,,4532.412843,,0.02473182244,224673.5817,,11020.61048,,0.04905165263,7800.812522,,0.03472064879,7881.322039,,0.03507898873,12837.05548,,0.05713647052,5844.01941,,0.02601115524,170098.7413,,0.7570927565,9191.020477,,0.04090832758,0.6355684625,0.03745541689,0.660956039,20211.63096,,0.0899599802,54574.8404,,0.2429072435,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.0197930711,237632.86,-1.034644504,156.8258662,5.055136057
pa_general_1992,1992,1992-11-03,senate,14,pa_senate_014,pa_senate_1991_final,1991,False,1371.058018,legislative_plan_geometry,EPSG:5070,includes_water,235464.2484,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,19353.48821,,0.1190215049,48265.50097,,0.2968267271,67076.02307,,0.4125090591,162604.9697,,27909.95749,,0.1716427089,246.9455079,,0.001286748817,101967.4993,,0.5313178612,82963.13998,,0.4322926265,191914.3073,,6736.722546,,0.03510276352,229523.3663,,16446.51995,,0.0716551008,11396.91604,,0.04965470934,11894.77769,,0.05182382031,19989.88026,,0.08709300749,8444.036844,,0.03678944318,150098.2692,,0.6539563775,11252.96634,,0.04902754138,0.5313178612,0.06197296142,0.5677073735,27699.48629,,0.1206826422,79425.09713,,0.3460436225,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.01981748218,237632.86,-0.9125891039,171.7390842,5.145976373
pa_general_1992,1992,1992-11-03,senate,15,pa_senate_015,pa_senate_1991_final,1991,True,1445.674401,legislative_plan_geometry,EPSG:5070,includes_water,237804.3401,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,29789.46137,,0.1856855442,35950.58682,,0.2240894589,63343.86731,,0.3948389777,160429.6204,,31345.70489,,0.1953860192,551.9704819,,0.002935285363,120242.4653,,0.6394290274,61468.45406,,0.3268788086,188046.6168,,5783.726957,,0.03075687857,233474.1778,,12377.92989,,0.05301626935,6789.726957,,0.02908127581,7298.863479,,0.03126197316,12443.54985,,0.05329732807,5233.933584,,0.02241761224,178028.329,,0.7625182822,11301.84503,,0.04840725916,0.6394290274,0.04589305489,0.6731211914,23679.77492,,0.1014235285,55445.84879,,0.2374817178,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02001443236,237632.86,0.07216178657,164.4937062,5.102872309
pa_general_1992,1992,1992-11-03,senate,16,pa_senate_016,pa_senate_1991_final,1991,False,417.4423571,legislative_plan_geometry,EPSG:5070,includes_water,238365.0661,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,27529.66822,,0.1700356348,44215.26716,,0.2730934117,59970.40638,,0.3704042502,161905.2869,,30189.94509,,0.1864667033,260.8825513,,0.001365424586,117388.0586,,0.6143934902,67321.33235,,0.3523509023,191063.3176,,6093.044145,,0.03189018291,231720.24,,10247.63643,,0.04422417494,6826.862127,,0.02946165655,7982.830549,,0.03445029467,13071.3942,,0.05641023936,6269.888263,,0.02705800867,178362.6135,,0.7697325598,8959.014932,,0.03866306599,0.6143934902,0.04934394018,0.6476490977,19206.65136,,0.08288724094,53357.62651,,0.2302674402,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02006162499,237632.86,0.3081249343,571.013128,6.347412201
pa_general_1992,1992,1992-11-03,senate,17,pa_senate_017,pa_senate_1991_final,1991,True,263.733396,legislative_plan_geometry,EPSG:5070,includes_water,237078.3696,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,68382.57823,,0.4240353775,19543.36001,,0.1211869493,40602.14507,,0.2517709387,161266.21,,32738.12667,,0.2030067345,200.0299828,,0.001027362992,125836.2382,,0.6463005813,64804.99062,,0.3328413478,194702.3441,,3861.085315,,0.01983070791,226173.4743,,4436.208253,,0.0196141845,3041.547482,,0.01344785232,2955.384388,,0.01306689212,6379.530198,,0.02820635894,2687.688596,,0.01188330596,202757.3418,,0.8964682637,3915.773583,,0.01731314247,0.6463005813,0.02976996912,0.6671586522,8351.981836,,0.03692732696,23416.1325,,0.1035317363,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.01995333218,237632.86,-0.2333391189,898.931926,6.80120731
pa_general_1992,1992,1992-11-03,senate,18,pa_senate_018,pa_senate_1991_final,1991,False,1149.945589,legislative_plan_geometry,EPSG:5070,includes_water,239419.6249,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,25958.21678,,0.1665629809,42028.83948,,0.269681421,58876.0051,,0.3777826111,155846.2549,,28983.19352,,0.1859729869,157.0610792,,0.0008255783523,112544.8009,,0.5915822797,72021.23683,,0.3785735736,190243.6986,,5520.599768,,0.02901856834,227340.6743,,10493.00465,,0.04615542153,6670.059639,,0.02933949088,7254.9933,,0.03191242976,12968.73383,,0.05704537416,6554.141215,,0.02882960225,175098.5536,,0.7702033708,8301.187992,,0.0365143106,0.5915822797,0.04675882804,0.6214264264,18794.19264,,0.08266973213,52242.12062,,0.2297966292,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02015038029,237632.86,0.7519014545,208.2008291,5.338503138
pa_general_1992,1992,1992-11-03,senate,19,pa_senate_019,pa_senate_1991_final,1991,True,1053.832276,legislative_plan_geometry,EPSG:5070,includes_water,239655.1852,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,56927.66572,,0.3656770196,22061.56587,,0.141713305,43949.90119,,0.282313857,155677.4494,,32738.31665,,0.2102958185,228.3644097,,0.001215126521,126602.4592,,0.6736514065,57088.87968,,0.303769803,187934.6766,,4014.973278,,0.02136366397,230430.7035,,5930.489058,,0.02573654018,4069.273233,,0.01765942286,4202.284582,,0.01823665214,7221.928161,,0.03134099776,3640.164138,,0.01579721835,199336.3365,,0.8650597922,6030.227846,,0.02616937654,0.6736514065,0.0307384183,0.696230197,11960.7169,,0.05190591671,31094.36702,,0.1349402078,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02017020585,237632.86,0.851029267,227.4130246,5.426767856
pa_general_1992,1992,1992-11-03,senate,20,pa_senate_020,pa_senate_1991_final,1991,False,7913.655142,legislative_plan_geometry,EPSG:5070,includes_water,239136.9052,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,23626.19862,,0.1477735882,36592.29841,,0.228871996,68889.38964,,0.4308789772,159881.0647,,30773.17805,,0.1924754386,147.4012509,,0.0007916588847,106510.0931,,0.5720416955,73126.43486,,0.3927455941,186192.884,,6408.954841,,0.03442105145,232138.5523,,13805.49652,,0.05947093399,10690.02959,,0.04605021217,11797.90218,,0.0508226749,18942.97037,,0.08160200096,7836.425778,,0.03375753704,160554.3087,,0.6916313861,8511.419177,,0.03666525483,0.5720416955,0.05675707473,0.6072544059,22316.9157,,0.09613618883,71584.24361,,0.3083686139,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02012658563,237632.86,0.6329281301,30.2182621,3.408446447
pa_general_1992,1992,1992-11-03,senate,21,pa_senate_021,pa_senate_1991_final,1991,True,5075.514677,legislative_plan_geometry,EPSG:5070,includes_water,235418.9538,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,20298.72421,,0.1350782185,36037.87057,,0.2398146458,66411.57038,,0.4419369672,150273.852,,27525.68679,,0.1831701686,207.2344373,,0.001119071456,100227.2329,,0.5412297151,77468.73143,,0.4183332036,185184.276,,7281.077189,,0.03931800986,224413.7469,,16138.08461,,0.07191219269,9926.42478,,0.04423269483,11108.50556,,0.04950011183,17788.13368,,0.07926490214,7701.578966,,0.0343186595,150359.0104,,0.6700080209,11392.00886,,0.05076341812,0.5412297151,0.06772571516,0.5816667964,27530.09347,,0.1226756108,74054.73647,,0.3299919791,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.01981367003,237632.86,-0.931649859,46.38326727,3.836938775
pa_general_1992,1992,1992-11-03,senate,22,pa_senate_022,pa_senate_1991_final,1991,False,1590.413942,legislative_plan_geometry,EPSG:5070,includes_water,239844.9492,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,23898.25294,,0.1462644943,43528.82767,,0.2664095147,65394.02349,,0.4002310881,163390.6646,,30569.56052,,0.1870949028,202.0019184,,0.001045456402,106997.6851,,0.5537641215,79689.33219,,0.4124303529,193218.8832,,6329.863978,,0.03276006917,233313.7394,,15213.38363,,0.06520569113,10442.58728,,0.04475770395,10596.93445,,0.04541924739,18343.40242,,0.07862118392,8122.212258,,0.03481240444,161229.561,,0.6910418623,9365.658396,,0.04014190686,0.5537641215,0.05585459165,0.5875696471,24579.04203,,0.105347598,72084.17843,,0.3089581377,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.02018617705,237632.86,0.9308852287,150.8066189,5.015998346
