election_id,election_year,election_date,chamber,district_id,district_key,target_plan_id,target_plan_reference_vintage,regular_contest,district_total_area_sq_km,district_area_source_id,district_area_crs,district_area_water_treatment,total_population_estimate,total_population_moe,population_source_product_id,population_source_year,population_source_period_start,population_source_period_end,population_source_release_date,population_source_timing,population_moe_status,education_bachelors_plus_estimate,education_bachelors_plus_moe,education_bachelors_plus_share,education_below_high_school_estimate,education_below_high_school_moe,education_below_high_school_share,education_high_school_estimate,education_high_school_moe,education_high_school_share,education_population_25_plus_estimate,education_population_25_plus_moe,education_some_college_associate_estimate,education_some_college_associate_moe,education_some_college_associate_share,employment_armed_forces_estimate,employment_armed_forces_moe,employment_armed_forces_share,employment_employed_estimate,employment_employed_moe,employment_employed_share,employment_not_in_labor_force_estimate,employment_not_in_labor_force_moe,employment_not_in_labor_force_share,employment_population_16_plus_estimate,employment_population_16_plus_moe,employment_unemployed_estimate,employment_unemployed_moe,employment_unemployed_share,poverty_poverty_status_determined_estimate,poverty_poverty_status_determined_moe,poverty_ratio_0_50_0_99_estimate,poverty_ratio_0_50_0_99_moe,poverty_ratio_0_50_0_99_share,poverty_ratio_1_00_1_24_estimate,poverty_ratio_1_00_1_24_moe,poverty_ratio_1_00_1_24_share,poverty_ratio_1_25_1_49_estimate,poverty_ratio_1_25_1_49_moe,poverty_ratio_1_25_1_49_share,poverty_ratio_1_50_1_84_estimate,poverty_ratio_1_50_1_84_moe,poverty_ratio_1_50_1_84_share,poverty_ratio_1_85_1_99_estimate,poverty_ratio_1_85_1_99_moe,poverty_ratio_1_85_1_99_share,poverty_ratio_2_00_plus_estimate,poverty_ratio_2_00_plus_moe,poverty_ratio_2_00_plus_share,poverty_under_0_50_estimate,poverty_under_0_50_moe,poverty_under_0_50_share,employment_to_population_rate,civilian_unemployment_rate,labor_force_participation_rate,poverty_below_poverty_line_estimate,poverty_below_poverty_line_approx_moe,poverty_below_poverty_line_share,poverty_below_200_percent_estimate,poverty_below_200_percent_approx_moe,poverty_below_200_percent_share,socioeconomic_source_product_id,socioeconomic_source_year,socioeconomic_source_period_start,socioeconomic_source_period_end,socioeconomic_source_release_date,socioeconomic_source_timing,socioeconomic_moe_status,statewide_population_estimate,population_statewide_share,chamber_mean_district_population,population_deviation_from_chamber_mean_pct,population_per_total_sq_km,log_population_per_total_sq_km
pa_general_1992,1992,1992-11-03,house,11,pa_house_011,pa_house_1991_final,1991,True,489.4211611,legislative_plan_geometry,EPSG:5070,includes_water,58751.26185,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,4886.861332,,0.1253657123,9205.812289,,0.2361624643,16604.96699,,0.4259776107,38980.84447,,8283.203858,,0.2124942127,51.91554791,,0.00112495504,25738.79577,,0.5577324941,18661.66481,,0.404378548,46148.99803,,1696.6219,,0.03676400296,57792.40401,,4245.607968,,0.07346307947,2517.8596,,0.04356731033,2245.44075,,0.03885356195,4294.243119,,0.07430462866,2033.243971,,0.03518185488,39846.65315,,0.6894790732,2609.355448,,0.04515049153,0.5577324941,0.06184057121,0.595621452,6854.963416,,0.118613571,17945.75086,,0.3105209268,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.00494470856,58530.26108,0.3775837699,120.0423409,4.787844521
pa_general_1992,1992,1992-11-03,house,12,pa_house_012,pa_house_1991_final,1991,True,622.6760314,legislative_plan_geometry,EPSG:5070,includes_water,59054.8072,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,7524.219736,,0.194639891,7024.793649,,0.181720513,14966.03622,,0.3871481377,38657.13086,,9142.08125,,0.2364914583,21.07268789,,0.0004692902715,28295.17809,,0.6301356465,15226.51495,,0.3390955807,44903.31287,,1360.547144,,0.03029948253,57786.62803,,2155.896707,,0.03730788213,1775.843372,,0.03073104337,2383.012591,,0.04123813194,3655.933651,,0.06326608379,1873.955864,,0.03242888411,44719.27028,,0.7738688309,1222.715567,,0.0211591437,0.6301356465,0.04587806008,0.6609044193,3378.612274,,0.05846702584,13067.35775,,0.2261311691,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004970255983,58530.26108,0.8961964453,94.84034109,4.552194858
pa_general_1992,1992,1992-11-03,house,13,pa_house_013,pa_house_1991_final,1991,True,731.8439888,legislative_plan_geometry,EPSG:5070,includes_water,57485.00102,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,5259.496141,,0.1517792359,9817.656951,,0.2833192439,13803.12872,,0.3983325157,34652.27711,,5771.995302,,0.1665690045,28.05434109,,0.0006672424736,28374.35797,,0.6748537325,12830.57145,,0.3051614081,42045.19676,,812.2130044,,0.01931761692,56127.12892,,2499.943069,,0.04454072597,1858.093543,,0.03310508801,1876.05265,,0.03342505997,3381.805374,,0.06025259868,1901.280025,,0.03387452844,43296.92851,,0.7714082182,1313.02575,,0.02339378078,0.6748537325,0.02782831204,0.6948385919,3812.968818,,0.06793450675,12830.20041,,0.2285917818,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004838135687,58530.26108,-1.785845549,78.54816313,4.36371198
pa_general_1992,1992,1992-11-03,house,14,pa_house_014,pa_house_1991_final,1991,True,373.5394407,legislative_plan_geometry,EPSG:5070,includes_water,58312.17996,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,3524.963058,,0.09163031346,10274.93921,,0.2670938349,17377.73641,,0.4517288291,38469.39866,,7291.759974,,0.1895470225,63.9061801,,0.001404215321,23383.21907,,0.5138012381,19725.55042,,0.4334310088,45510.24274,,2337.567074,,0.05136353781,56936.493,,4867.788573,,0.08549505452,3442.641191,,0.06046458097,2626.432156,,0.04612915229,4774.661616,,0.0838594259,2354.956091,,0.04136110194,34615.35444,,0.6079642883,4254.658925,,0.07472639605,0.5138012381,0.09088241164,0.5665689912,9122.447498,,0.1602214506,22321.13855,,0.3920357117,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004907753916,58530.26108,-0.3725955114,156.1071566,5.050542673
pa_general_1992,1992,1992-11-03,house,15,pa_house_015,pa_house_1991_final,1991,True,220.3269831,legislative_plan_geometry,EPSG:5070,includes_water,59029.75996,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,6581.035821,,0.1591860697,8614.03049,,0.2083613727,16517.09772,,0.3995255368,41341.7822,,9629.618163,,0.2329270208,43.4849636,,0.0009152866719,25484.87654,,0.536414565,20249.13953,,0.4262109472,47509.66549,,1732.164453,,0.0364592012,57654.78474,,2744.60418,,0.04760410072,1678.18211,,0.02910742131,1888.157915,,0.03274937064,3382.68634,,0.05867138964,1701.860785,,0.02951811879,44211.44784,,0.7668305074,2047.845572,,0.03551909145,0.536414565,0.06364264408,0.5737890528,4792.449752,,0.08312319218,13443.3369,,0.2331694926,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.00496814792,58530.26108,0.8534027806,267.9188865,5.590684272
pa_general_1992,1992,1992-11-03,house,16,pa_house_016,pa_house_1991_final,1991,True,145.397772,legislative_plan_geometry,EPSG:5070,includes_water,58018.15405,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,7206.061852,,0.1756255273,10487.41634,,0.2555984202,15397.1718,,0.3752585631,41030.83397,,7940.183977,,0.1935174894,51.93517462,,0.001115077998,23580.31972,,0.5062829941,21078.32389,,0.4525637081,46575.37385,,1864.795057,,0.04003821984,57684.53496,,4087.272866,,0.07085560921,2318.235223,,0.04018815832,2463.095133,,0.04269940175,4191.930792,,0.07266992436,2207.512047,,0.03826869799,38929.25262,,0.6748646349,3487.236272,,0.06045357347,0.5062829941,0.07328695797,0.5474362919,7574.509138,,0.1313091827,18755.28233,,0.3251353651,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004883007683,58530.26108,-0.8749440433,399.0305576,5.989038
pa_general_1992,1992,1992-11-03,house,17,pa_house_017,pa_house_1991_final,1991,True,1691.3412,legislative_plan_geometry,EPSG:5070,includes_water,57641.13393,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,4486.2974,,0.1179285514,9812.860167,,0.2579446437,18049.01534,,0.4744434091,38042.50411,,5694.331201,,0.1496833958,26.82620425,,0.0005982070616,25072.02185,,0.5590899247,18087.66494,,0.4033432681,44844.34567,,1657.832684,,0.03696860015,56068.39602,,4329.513689,,0.07721843314,2517.209561,,0.04489533747,2794.798188,,0.04984623044,4927.153378,,0.08787755185,2222.977797,,0.03964760819,36723.74339,,0.6549811659,2553.000014,,0.04553367307,0.5590899247,0.06202176231,0.5966567319,6882.513703,,0.1227521062,19344.65263,,0.3450188341,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004851276371,58530.26108,-1.519089674,34.08013353,3.52871462
pa_general_1992,1992,1992-11-03,house,18,pa_house_018,pa_house_1991_final,1991,True,56.97079104,legislative_plan_geometry,EPSG:5070,includes_water,58856.2078,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,8070.166925,,0.2152630584,7564.536184,,0.2017759,12703.46383,,0.3388512905,37489.79032,,9151.623383,,0.2441097511,73.59754095,,0.001632171725,30944.50559,,0.6862559049,12474.26086,,0.2766415236,45091.78773,,1599.423736,,0.03547039974,58238.36241,,1459.956323,,0.02506863624,1386.815618,,0.02381275091,1377.082185,,0.02364561997,2851.264342,,0.04895852534,1175.639994,,0.02018669387,48425.47085,,0.8315046793,1562.133093,,0.0268230944,0.6862559049,0.04914660795,0.7233584764,3022.089415,,0.05189173064,9812.891554,,0.1684953207,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004953541173,58530.26108,0.5568858136,1033.094446,6.940313894
pa_general_1992,1992,1992-11-03,house,19,pa_house_019,pa_house_1991_final,1991,True,20.84147943,legislative_plan_geometry,EPSG:5070,includes_water,57868.30828,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,4665.480392,,0.1344319006,12436.4605,,0.3583461682,11333.42823,,0.3265632194,34705.15831,,6269.789192,,0.1806587118,93.39880904,,0.002011161711,19432.90054,,0.4184497201,23205.94217,,0.4996948338,46440.22832,,3707.986798,,0.0798442844,53746.38447,,9316.362416,,0.1733393326,3422.245535,,0.06367396744,2633.691794,,0.04900221327,3668.686229,,0.06825921901,1241.838833,,0.0231055325,21060.82233,,0.3918556111,12402.73733,,0.230764124,0.4184497201,0.1602352902,0.5003051662,21719.09975,,0.4041034567,32685.56214,,0.6081443889,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004870396147,58530.26108,-1.130958226,2776.593114,7.928979957
pa_general_1992,1992,1992-11-03,house,20,pa_house_020,pa_house_1991_final,1991,True,29.70914934,legislative_plan_geometry,EPSG:5070,includes_water,56239.17545,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,4281.002952,,0.1064500982,13637.64754,,0.3391095347,15325.73216,,0.381084926,40216.05453,,6971.671871,,0.1733554411,69.13602627,,0.001484933076,22032.74147,,0.4732286238,22434.04517,,0.4818479958,46558.34488,,2022.422215,,0.04343844739,52740.40384,,5216.988442,,0.09891824982,3117.808362,,0.05911612606,2544.0461,,0.04823713729,4329.287774,,0.08208673918,1551.627823,,0.0294200975,31768.477,,0.6023555886,4212.168338,,0.07986606153,0.4732286238,0.08407434848,0.5181520042,9429.15678,,0.1787843113,20971.92684,,0.3976444114,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004733282716,58530.26108,-3.914360866,1892.991779,7.545913808
pa_general_1992,1992,1992-11-03,house,21,pa_house_021,pa_house_1991_final,1991,True,17.51437584,legislative_plan_geometry,EPSG:5070,includes_water,56699.76452,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,9764.956316,,0.2430941325,10160.16796,,0.2529327461,13223.12133,,0.3291835729,40169.44472,,7021.199112,,0.1747895486,94.2494733,,0.001963938979,27035.22447,,0.5633509588,18992.06406,,0.3957502744,47990.02122,,1868.483213,,0.03893482782,55659.5316,,4535.406128,,0.08148480589,2662.409835,,0.04783385268,2940.124976,,0.05282338696,4116.221234,,0.07395357302,1820.353506,,0.03270515316,34899.81298,,0.6270231167,4685.202941,,0.08417611156,0.5633509588,0.06464510484,0.6042497256,9220.609069,,0.1656609175,20759.71862,,0.3729768833,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004772047479,58530.26108,-3.127436178,3237.327155,8.082503316
pa_general_1992,1992,1992-11-03,house,22,pa_house_022,pa_house_1991_final,1991,True,19.76191588,legislative_plan_geometry,EPSG:5070,includes_water,57817.81794,,dec_1990,1990,1990-04-01,1990-04-01,1991-12-31,latest_cutoff_safe_product,not_applicable_decennial_count,4193.825074,,0.1057472872,12219.7751,,0.3081215941,16550.88323,,0.4173304731,39658.93769,,6694.454287,,0.1688006456,43.62241704,,0.0009391356591,24834.18865,,0.5346487817,19704.44771,,0.4242119245,46449.53753,,1867.278753,,0.04020015813,57397.89071,,4210.194824,,0.07335103733,3048.318515,,0.05310854593,2999.692432,,0.0522613705,4685.275906,,0.0816280154,2377.361721,,0.04141897362,35922.71998,,0.625854357,4154.327326,,0.0723777002,0.5346487817,0.06993169047,0.5757880755,8364.52215,,0.1457287375,21475.17072,,0.374145643,dec_socio_1990_stf3,1990,1989-01-01,1990-04-01,1992-08-27,latest_cutoff_safe_product,not_published_decennial_long_form_sample_estimate,11881643,0.004866146706,58530.26108,-1.217221871,2925.719262,7.981295631
